time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
6.12,  7.66159 0.0979405  0.390687, 10.0714 0.129737 -15.4954,  8.13468  0.261296 0.0485988,    7.85089     -0.1262 1.54582e-15,  7.47986  0.444273 0.0482451,    7.19611   0.0569786 2.20239e-15,0 0 0,-105.909  194.883  815.404,0 0 0,-137.546  31.1957  336.504
6.13, 7.66995 0.104142 0.389742, 9.21479 0.121523 -15.4938,  8.15403  0.263737 0.0388997,    7.85089     -0.1262 1.54582e-15,  7.49919  0.446644 0.0386166,    7.19611   0.0569786 2.20239e-15,0 0 0,-31.2481  60.5853   826.13,0 0 0,-40.7847  10.1056   682.74
6.14, 7.67741 0.111175 0.389873, 8.20117 0.110786 -15.4928, 8.17146 0.265934 0.029822,    7.85089     -0.1262 1.54582e-15,   7.5166  0.448779 0.0296049,    7.19611   0.0569786 2.20239e-15,0 0 0, 54.0232 -92.9207  815.122,0 0 0, 69.7357 -14.0176  1055.01
6.15,  7.6841  0.11892 0.390785,  7.05298 0.0979033  -15.4923,  8.18675  0.267863 0.0215726,    7.85089     -0.1262 1.54582e-15,  7.53187  0.450652 0.0214156,    7.19611   0.0569786 2.20239e-15,0 0 0,  93.558 -164.596  714.274,0 0 0,  121.01 -25.3494   1132.2
6.16, 7.69014  0.12726 0.392184,  5.79264 0.0832526  -15.4923,   8.1997  0.269497 0.0143587,    7.85089     -0.1262 1.54582e-15,  7.54482   0.45224 0.0142542,    7.19611   0.0569786 2.20239e-15,0 0 0, 95.7439 -169.385  551.995,0 0 0, 123.899 -26.2172  980.329
6.17, 7.69566 0.136074 0.393778,   4.4426 0.0672107  -15.4925,   8.21013   0.270813 0.00838743,    7.85089     -0.1262 1.54582e-15,   7.55523   0.453518 0.00832639,    7.19611   0.0569786 2.20239e-15,0 0 0,  74.031 -131.303  363.855,0 0 0, 95.8229 -20.3686  695.276
6.18, 7.70079 0.145245 0.395272,  3.02527 0.0501546  -15.4929,   8.21783   0.271783 0.00386581,    7.85089     -0.1262 1.54582e-15,   7.56292   0.454461 0.00383768,    7.19611   0.0569786 2.20239e-15,0 0 0, 41.8694 -74.3679  185.428,0 0 0, 54.2012 -11.5511  372.941
6.19, 7.70567 0.154654 0.396373,  1.56309 0.0324614  -15.4933,   8.22259   0.272384 0.00100097,    7.85089     -0.1262 1.54582e-15,    7.56768    0.455044 0.000993684,    7.19611   0.0569786 2.20239e-15,0 0 0,  12.709 -22.5947  52.2858,0 0 0, 16.4536 -3.51237  109.218
6.2, 7.71042 0.164181 0.396786,0.0784759 0.0145081  -15.4936,    8.22422     0.27259 1.66533e-15,    7.85089     -0.1262 1.54582e-15,    7.56931    0.455244 1.33227e-15,    7.19611   0.0569786 2.20239e-15,0 0 0,2.27374e-13 2.27374e-13           0,0 0 0,-2.27374e-13 -2.84217e-14            0
6.21, 7.71517 0.173708 0.396317,   -1.40615 -0.00333548    -15.4936,    8.22422     0.27259 1.70217e-15,    7.85252   -0.126003 0.000988496,    7.56931    0.455244 1.36741e-15,    7.19774   0.0571709 0.000998849,-15.8094  3.42885  108.973,0 0 0,-13.1084  22.9694  52.3079,0 0 0
6.22, 7.72005 0.183115 0.395162, -2.86844 -0.020729  -15.4934,    8.22422     0.27259 1.70217e-15,   7.85728  -0.125429 0.00381764,    7.56931    0.455244 1.36741e-15,    7.2025  0.0577323 0.00385762,-52.0733  11.2871  372.135,0 0 0,-43.1837  75.6026  185.499,0 0 0
6.23, 7.72518 0.192283 0.393615,  -4.28605 -0.0373395   -15.4929,    8.22422     0.27259 1.70217e-15,   7.86498  -0.124501 0.00828291,    7.56931    0.455244 1.36741e-15,   7.21019   0.058639 0.00836966,-92.0452  19.9323  693.848,0 0 0,-76.3514  133.487  363.973,0 0 0
6.24,  7.7307 0.201093 0.391972,  -5.63663 -0.0528338   -15.4921,    8.22422     0.27259 1.70217e-15,   7.8754 -0.123244 0.0141798,    7.56931    0.455244 1.36741e-15,   7.2206 0.0598677 0.0143283,-118.979  25.7221  978.476,0 0 0,-98.7368  172.209  552.131,0 0 0
6.25, 7.73673 0.209423 0.390525,  -6.89785 -0.0668789   -15.4911,    8.22422     0.27259 1.70217e-15,  7.88835 -0.121682 0.0213038,    7.56931    0.455244 1.36741e-15,  7.23355 0.0613947 0.0215269,-116.128  25.0139  1130.38,0 0 0,-96.4651  167.358  714.373,0 0 0
6.26,  7.7434 0.217156 0.389571,  -8.04735 -0.0791417   -15.4898,    8.22422     0.27259 1.70217e-15,  7.90364 -0.119838 0.0294504,    7.56931    0.455244 1.36741e-15,  7.24882 0.0631965 0.0297588,-66.7457  14.1654  1053.92,0 0 0,-55.6618  94.5195    815.1,0 0 0
6.27, 7.75084 0.224171 0.389402,  -9.06281 -0.0892892   -15.4882,    8.22422     0.27259 1.70217e-15,  7.92106 -0.117738  0.038415,    7.56931    0.455244 1.36741e-15,  7.26623 0.0652496 0.0388173, 39.606 -9.0906 683.263,0 0 0, 32.325 -61.497 825.888,0 0 0
6.28, 7.75918 0.230348 0.390315,  -9.92188 -0.0969883   -15.4863,    8.22422     0.27259 1.70217e-15,  7.94041 -0.115405 0.0479932,    7.56931    0.455244 1.36741e-15,  7.28556 0.0675303 0.0484958, 132.708 -29.4387  338.437,0 0 0, 109.361 -197.993  814.975,0 0 0
6.29, 7.76854 0.235568 0.392603, -10.6022 -0.101906  -15.4841,    8.22422     0.27259 1.70217e-15,  7.96149 -0.112863 0.0579804,    7.56931    0.455244 1.36741e-15,  7.30663 0.0700151 0.0585876,  188.57 -41.6476  131.542,0 0 0,155.583 -279.89 808.427,0 0 0
6.3, 7.77906 0.239712 0.396562, -11.0815 -0.103709  -15.4817,    8.22422     0.27259 1.70217e-15,   7.9841 -0.110136 0.0681721,    7.56931    0.455244 1.36741e-15,  7.32922 0.0726805 0.0688861,  207.19 -45.7172  62.5766,0 0 0,  170.99 -307.189  806.244,0 0 0
6.31, 7.79082 0.242699 0.402386, -11.3448 -0.102178  -15.4789,    8.22422     0.27259 1.70217e-15,  8.00805 -0.107249 0.0783639,    7.56931    0.455244 1.36741e-15,  7.35315 0.0755029 0.0791846,  188.57 -41.6476  131.542,0 0 0,155.583 -279.89 808.427,0 0 0
6.32, 7.80373  0.24461 0.409881,   -11.407 -0.0975431   -15.4759,    8.22422     0.27259 1.70217e-15,  8.03313 -0.104225 0.0883511,    7.56931    0.455244 1.36741e-15,  7.37821 0.0784588 0.0892764, 132.708 -29.4387  338.437,0 0 0, 109.361 -197.993  814.975,0 0 0
6.33, 7.81767 0.245564 0.418751,  -11.2905 -0.0901494   -15.4726,    8.22422     0.27259 1.70217e-15,  8.05914 -0.101088 0.0979293,    7.56931    0.455244 1.36741e-15,   7.4042 0.0815246 0.0989549, 39.606 -9.0906 683.263,0 0 0, 32.325 -61.497 825.888,0 0 0
6.34,  7.8325  0.24568 0.428702,  -11.0176 -0.0803412    -15.469,    8.22422     0.27259 1.70217e-15,   8.08588 -0.0978635   0.106894,    7.56931    0.455244 1.36741e-15,  7.43092 0.0846768  0.108013,-66.7457  14.1654  1053.92,0 0 0,-55.6618  94.5195    815.1,0 0 0
6.35,  7.8481 0.245078 0.439439,  -10.6106 -0.0684626   -15.4652,    8.22422     0.27259 1.70217e-15,   8.11316 -0.0945744    0.11504,    7.56931    0.455244 1.36741e-15,  7.45818 0.0878918  0.116245,-116.128  25.0139  1130.38,0 0 0,-96.4651  167.358  714.373,0 0 0
6.36, 7.86435 0.243879 0.450668, -10.0919 -0.054858  -15.4613,    8.22422     0.27259 1.70217e-15,   8.14076 -0.0912453   0.122164,    7.56931    0.455244 1.36741e-15, 7.48576 0.091146 0.123444,-118.979  25.7221  978.476,0 0 0,-98.7368  172.209  552.131,0 0 0
6.37,  7.8811   0.2422 0.462095,  -9.48392 -0.0398717   -15.4571,    8.22422     0.27259 1.70217e-15, 8.16851  -0.0879 0.128061,    7.56931    0.455244 1.36741e-15,  7.51348 0.0944159  0.129403,-92.0452  19.9323  693.848,0 0 0,-76.3514  133.487  363.973,0 0 0
6.38, 7.89824 0.240163 0.473425,  -8.80886 -0.0238479   -15.4528,    8.22422     0.27259 1.70217e-15,   8.19618 -0.0845628   0.132527,    7.56931    0.455244 1.36741e-15, 7.54114 0.097678 0.133915,-52.0733  11.2871  372.135,0 0 0,-43.1837  75.6026  185.499,0 0 0
6.39, 7.91564 0.237887 0.484363,   -8.08912 -0.00713111    -15.4483,    8.22422     0.27259 1.70217e-15,   8.22359 -0.0812577   0.135356,    7.56931    0.455244 1.36741e-15, 7.56853 0.100909 0.136773,-15.8094  3.42885  108.973,0 0 0,-13.1084  22.9694  52.3079,0 0 0
6.4, 7.93317 0.235491 0.494614,  -7.34704 0.00993452   -15.4437,    8.22422     0.27259 1.70217e-15,   8.25053 -0.0780089   0.136344,    7.56931    0.455244 1.36741e-15, 7.59545 0.104084 0.137772,-2.27374e-13            0            0,0 0 0,-1.13687e-13            0  6.82121e-13,0 0 0
6.41, 7.95071 0.233075 0.503934, -6.60123 0.0270619  -15.4389,    8.22584    0.272783 0.000986487, 8.27748 -0.07476 0.135356,   7.57092   0.455423 0.00102169, 7.62237  0.10726 0.136773,0 0 0,0 0 0,0 0 0,0 0 0
6.42, 7.96826 0.230659 0.512274, -5.85542 0.0441929  -15.4341,   8.23055   0.273345 0.00380988,   8.30489 -0.0714549   0.132527,   7.57563   0.455947 0.00394583, 7.64976 0.110491 0.133915,0 0 0,0 0 0,0 0 0,0 0 0
6.43, 7.98581 0.228243 0.519633, -5.10961 0.0613267  -15.4291,   8.23817   0.274254 0.00826608,   8.33256 -0.0681177   0.128061,   7.58323   0.456792 0.00856104, 7.67741 0.113753 0.129403,0 0 0,0 0 0,0 0 0,0 0 0
6.44, 8.00336 0.225827 0.526011,  -4.3638 0.0784624   -15.424,  8.2485 0.275485 0.014151,    8.3603 -0.0647725   0.122164,  7.59353  0.457937 0.0146559, 7.70513 0.117023 0.123444,0 0 0,0 0 0,0 0 0,0 0 0
6.45,  8.0209 0.223411 0.531409, -3.61799 0.0955992  -15.4189,  8.26133  0.277015 0.0212605,   8.38791 -0.0614433    0.11504,  7.60633   0.45936 0.0220191, 7.73272 0.120277 0.116245,0 0 0,0 0 0,0 0 0,0 0 0
6.46, 8.03845 0.220995 0.535825,-2.87218 0.112736 -15.4136,  8.27647   0.27882 0.0293905,   8.41519 -0.0581543   0.106894,  7.62143  0.461039 0.0304392, 7.75997 0.123492 0.108013,0 0 0,0 0 0,0 0 0,0 0 0
6.47,   8.056 0.218579 0.539262,-2.12637 0.129872 -15.4081,  8.29372  0.280877 0.0383369,   8.44193 -0.0549295  0.0979293,  7.63863  0.462952 0.0397049,   7.7867  0.126644 0.0989549,0 0 0,0 0 0,0 0 0,0 0 0
6.48, 8.07354 0.216163 0.541717,-1.38056 0.147007 -15.4026,  8.31289  0.283162 0.0478957,   8.46794 -0.0517931  0.0883511,  7.65775  0.465077 0.0496047,  7.81269   0.12971 0.0892764,0 0 0,0 0 0,0 0 0,0 0 0
6.49, 8.09109 0.213747 0.543192,-0.634745   0.16414   -15.397,  8.33377  0.285651 0.0578626,   8.49302 -0.0487691  0.0783639,  7.67858  0.467393 0.0599273,  7.83774  0.132666 0.0791846,0 0 0,0 0 0,0 0 0,0 0 0
6.5, 8.10864 0.211331 0.543686, 0.11107 0.181269 -15.3912,  8.35617  0.288322 0.0680336,   8.51697 -0.0458817  0.0681721,  7.70092  0.469877 0.0704612,  7.86167  0.135488 0.0688861,0 0 0,0 0 0,0 0 0,0 0 0
6.51, 8.12619 0.208915   0.5432,0.856886 0.198394 -15.3853,  8.37989   0.29115 0.0782046,   8.53958 -0.0431549  0.0579804,  7.72457  0.472507 0.0809952,  7.88427  0.138154 0.0585876,0 0 0,0 0 0,0 0 0,0 0 0
6.52, 8.14373 0.206499 0.541733,  1.6027 0.215514 -15.3793,  8.40472  0.294111 0.0881715,   8.56066 -0.0406128  0.0479932,  7.74935  0.475261 0.0913177,  7.90533  0.140638 0.0484958,0 0 0,0 0 0,0 0 0,0 0 0
6.53, 8.16128 0.204083 0.539285, 2.34852 0.232628 -15.3732,  8.43049  0.297183 0.0977303,   8.58001 -0.0382796   0.038415, 7.77505 0.478118 0.101218,  7.92467  0.142919 0.0388173,0 0 0,0 0 0,0 0 0,0 0 0
6.54, 8.17883 0.201667 0.535857, 3.09434 0.249735  -15.367, 8.45697 0.300341 0.106677,   8.59743 -0.0361793  0.0294504, 7.80147 0.481056 0.110483,  7.94207  0.144972 0.0297588,0 0 0,0 0 0,0 0 0,0 0 0
6.55, 8.19637 0.199251 0.531447, 3.84016 0.266834 -15.3606, 8.48399 0.303562 0.114807,  8.61271 -0.034336 0.0213038, 7.82841 0.484052 0.118903,  7.95735  0.146774 0.0215269,0 0 0,0 0 0,0 0 0,0 0 0
6.56, 8.21392 0.196835 0.526058, 4.58599 0.283925 -15.3541, 8.51134 0.306822 0.121916,   8.62567 -0.0327738  0.0141798, 7.85569 0.487084 0.126266,  7.97029  0.148301 0.0143283,0 0 0,0 0 0,0 0 0,0 0 0
6.57, 8.23147  0.19442 0.519687, 5.33181 0.301005 -15.3475, 8.53881 0.310099 0.127801,   8.63609 -0.0315168 0.00828291, 7.88309 0.490132 0.132361,   7.98071    0.14953 0.00836966,0 0 0,0 0 0,0 0 0,0 0 0
6.58, 8.24901 0.192004 0.512336, 6.07764 0.318075 -15.3408, 8.56623 0.313367 0.132257,   8.64379 -0.0305892 0.00381764, 7.91044 0.493171 0.136977,   7.98839   0.150437 0.00385762,0 0 0,0 0 0,0 0 0,0 0 0
6.59, 8.26656 0.189588 0.504004, 6.82347 0.335133  -15.334, 8.59337 0.316604 0.135081,    8.64855  -0.0300149 0.000988496, 7.93751 0.496182 0.139901,    7.99315    0.150998 0.000998849,0 0 0,0 0 0,0 0 0,0 0 0
6.6, 8.28411 0.187172 0.494692,  7.5693 0.352179  -15.327, 8.62006 0.319785 0.136067,    8.65018  -0.0298181 2.72005e-15, 7.96413 0.499141 0.140922,    7.99478     0.15119 1.28786e-14,0 0 0,0 0 0,0 0 0,0 0 0
6.61, 8.30163 0.184775 0.484447, 8.31147 0.369106   -15.32, 8.64675 0.322967 0.135081,    8.65018  -0.0298181 2.66044e-15, 7.99075 0.502101 0.139901,   7.99478    0.15119 1.2791e-14,0 0 0,  12.751 -22.1915  52.7768,0 0 0, 16.3737 -3.47622  109.203
6.62, 8.31903 0.182495 0.473514, 9.03165 0.385392 -15.3127, 8.67389 0.326204 0.132257,    8.65018  -0.0298181 2.66044e-15, 8.01783 0.505111 0.136977,   7.99478    0.15119 1.2791e-14,0 0 0, 41.9944 -73.0366  187.051,0 0 0, 53.9323 -11.4415  372.885
6.63, 8.33617 0.180448 0.462182, 9.70785 0.400408 -15.3053, 8.70131 0.329472 0.127801,    8.65018  -0.0298181 2.66044e-15, 8.04517 0.508151 0.132361,   7.99478    0.15119 1.2791e-14,0 0 0, 74.2153 -128.942  366.736,0 0 0, 95.3322 -20.2008  695.156
6.64, 8.35292 0.178751 0.450744, 10.3181 0.413525 -15.2977, 8.72878 0.332748 0.121916,    8.65018  -0.0298181 2.66044e-15, 8.07258 0.511199 0.126266,   7.99478    0.15119 1.2791e-14,0 0 0, 95.8993 -166.313  555.748,0 0 0,  123.23 -26.0589  980.123
6.65, 8.36915 0.177521 0.439491, 10.8404 0.424117 -15.2899, 8.75613 0.336009 0.114807,    8.65018  -0.0298181 2.66044e-15, 8.09985 0.514231 0.118903,   7.99478    0.15119 1.2791e-14,0 0 0, 93.5316 -161.557  718.002,0 0 0,120.281 -25.321  1131.9
6.66, 8.38473 0.176873 0.428715, 11.2527 0.431554 -15.2818, 8.78315  0.33923 0.106677,    8.65018  -0.0298181 2.66044e-15,  8.1268 0.517227 0.110483,   7.99478    0.15119 1.2791e-14,0 0 0, 53.5976 -91.0802  817.411,0 0 0,  69.142 -14.2917  1054.59
6.67, 8.39953 0.176924 0.418706, 11.5331 0.435208 -15.2734,  8.80963  0.342388 0.0977303,    8.65018  -0.0298181 2.66044e-15, 8.15322 0.520165 0.101218,   7.99478    0.15119 1.2791e-14,0 0 0,-32.3243  59.7974  825.247,0 0 0,-40.9975  9.32799  682.195
6.68, 8.41343 0.177792 0.409757, 11.6595 0.434452 -15.2647,   8.8354   0.34546 0.0881715,    8.65018  -0.0298181 2.66044e-15,  8.17891  0.523022 0.0913177,   7.99478    0.15119 1.2791e-14,0 0 0,-107.534  191.789  811.738,0 0 0,-137.416  29.9919  335.864
6.69, 8.42629 0.179592 0.402159, 11.6101 0.428657 -15.2557,  8.86024  0.348421 0.0782046,    8.65018  -0.0298181 2.66044e-15,  8.20369  0.525776 0.0809952,   7.99478    0.15119 1.2791e-14,0 0 0,-152.659  270.984  803.633,0 0 0,-195.267  42.3903  128.065
6.7, 8.43798 0.182442 0.396203, 11.3627 0.417195 -15.2463,  8.88395  0.351249 0.0680336,    8.65018  -0.0298181 2.66044e-15,  8.22735  0.528406 0.0704612,   7.99478    0.15119 1.2791e-14,0 0 0,-167.701  297.382  800.931,0 0 0,-214.551  46.5231  58.7983
6.71, 8.44843 0.186418 0.392084, 10.9028 0.399652 -15.2365,  8.90635   0.35392 0.0578626,    8.65018  -0.0298181 2.66044e-15,  8.24969   0.53089 0.0599273,   7.99478    0.15119 1.2791e-14,0 0 0,-152.659  270.984  803.633,0 0 0,-195.267  42.3903  128.065
6.72,  8.4577 0.191444 0.389606,  10.245 0.376471 -15.2263,  8.92723  0.356409 0.0478957,    8.65018  -0.0298181 2.66044e-15,  8.27051  0.533206 0.0496047,   7.99478    0.15119 1.2791e-14,0 0 0,-107.534  191.789  811.738,0 0 0,-137.416  29.9919  335.864
6.73, 8.46594 0.197402  0.38848, 9.41124 0.348309 -15.2157,   8.9464  0.358694 0.0383369,    8.65018  -0.0298181 2.66044e-15,  8.28963  0.535331 0.0397049,   7.99478    0.15119 1.2791e-14,0 0 0,-32.3243  59.7974  825.247,0 0 0,-40.9975  9.32799  682.195
6.74, 8.47327 0.204176 0.388413, 8.42356 0.315825 -15.2046,  8.96365  0.360751 0.0293905,    8.65018  -0.0298181 2.66044e-15,  8.30684  0.537244 0.0304392,   7.99478    0.15119 1.2791e-14,0 0 0, 53.5976 -91.0802  817.411,0 0 0,  69.142 -14.2917  1054.59
6.75, 8.47983  0.21165 0.389114, 7.30393 0.279674 -15.1931,  8.97879  0.362556 0.0212605,    8.65018  -0.0298181 2.66044e-15,  8.32194  0.538923 0.0220191,   7.99478    0.15119 1.2791e-14,0 0 0, 93.5316 -161.557  718.002,0 0 0,120.281 -25.321  1131.9
6.76, 8.48573 0.219707 0.390291, 6.07436 0.240515  -15.181, 8.99162 0.364086 0.014151,    8.65018  -0.0298181 2.66044e-15,  8.33474  0.540346 0.0146559,   7.99478    0.15119 1.2791e-14,0 0 0, 95.8993 -166.313  555.748,0 0 0,  123.23 -26.0589  980.123
6.77, 8.49112  0.22823 0.391654, 4.75681 0.199005 -15.1685,   9.00195   0.365317 0.00826608,    8.65018  -0.0298181 2.66044e-15,   8.34504   0.541491 0.00856104,   7.99478    0.15119 1.2791e-14,0 0 0, 74.2153 -128.942  366.736,0 0 0, 95.3322 -20.2008  695.156
6.78, 8.49612 0.237102  0.39291, 3.37329 0.155802 -15.1554,   9.00957   0.366226 0.00380988,    8.65018  -0.0298181 2.66044e-15,   8.35264   0.542336 0.00394583,   7.99478    0.15119 1.2791e-14,0 0 0, 41.9944 -73.0366  187.051,0 0 0, 53.9323 -11.4415  372.885
6.79, 8.50086 0.246208 0.393768, 1.94577 0.111562 -15.1418,    9.01428    0.366788 0.000986487,    8.65018  -0.0298181 2.66044e-15,   8.35734   0.542859 0.00102169,   7.99478    0.15119 1.2791e-14,0 0 0,  12.751 -22.1915  52.7768,0 0 0, 16.3737 -3.47622  109.203
6.8, 8.50547 0.255431 0.393937,  0.49626 0.0669427  -15.1276,     9.0159    0.366981 1.01585e-14,    8.65018  -0.0298181 2.66044e-15,    8.35895    0.543039 5.05151e-15,   7.99478    0.15119 1.2791e-14,0 0 0,-2.27374e-13  2.27374e-13 -2.27374e-13,0 0 0,-1.13687e-13            0            0
6.81, 8.51008 0.264652 0.393224,-0.953405  0.022595  -15.1127,     9.0159    0.366981 1.02126e-14,   8.65181  -0.029665 0.00101082,    8.35895    0.543039 4.99503e-15,    7.99639    0.151265 0.000997529,-16.5903   3.6918  108.038,0 0 0,-12.1143  23.5176  51.6753,0 0 0
6.82, 8.51482 0.273748 0.391832,  -2.38192 -0.0208591   -15.0965,     9.0159    0.366981 1.02126e-14,   8.65657 -0.0292183 0.00390387,    8.35895    0.543039 4.99503e-15,   8.00109   0.151482 0.00385253,-54.6371  12.1485  369.044,0 0 0,-39.895 77.3697 183.415,0 0 0
6.83, 8.51982 0.282594 0.390061,  -3.76812 -0.0628045   -15.0785,     9.0159    0.366981 1.02126e-14,   8.66425 -0.0284966 0.00846999,    8.35895    0.543039 4.99503e-15,   8.00867   0.151833 0.00835861,-96.5541  21.4419   688.36,0 0 0,-70.4994  136.505  360.291,0 0 0
6.84,  8.5252 0.291066 0.388213, -5.09085 -0.102626  -15.0578,     9.0159    0.366981 1.02126e-14,   8.67466 -0.0275188  0.0145001,    8.35895    0.543039 4.99503e-15,  8.01895  0.152309 0.0143094,-124.755   27.644  971.325,0 0 0,-91.0843  175.872  547.374,0 0 0
6.85, 8.53109 0.299038 0.386589, -6.32894 -0.139708   -15.034,     9.0159    0.366981 1.02126e-14,    8.6876 -0.0263035   0.021785,    8.35895    0.543039 4.99503e-15,  8.03173    0.1529 0.0214985,-121.655  26.8267  1123.28,0 0 0,-88.8069  170.421  709.736,0 0 0
6.86, 8.53762 0.306385  0.38549, -7.46123 -0.173436  -15.0062,     9.0159    0.366981 1.02126e-14,   8.70286 -0.0248695  0.0301155,    8.35895    0.543039 4.99503e-15,   8.0468  0.153598 0.0297195,-69.6658  15.0619  1049.57,0 0 0,-50.8242  95.0986  812.446,0 0 0
6.87, 8.54492 0.312984 0.385218, -8.46655 -0.203195  -14.9739,     9.0159    0.366981 1.02126e-14,   8.72026 -0.0232356  0.0392826,    8.35895    0.543039 4.99503e-15,  8.06397  0.154393 0.0387661, 42.1691 -10.0934  684.953,0 0 0, 30.8659 -65.6649  827.501,0 0 0
6.88, 8.55312 0.318708 0.386072, -9.32375 -0.228369  -14.9363,     9.0159    0.366981 1.02126e-14,   8.73958 -0.0214205  0.0490772,    8.35895    0.543039 4.99503e-15,  8.08305  0.155276 0.0484318, 140.058 -32.0968  345.434,0 0 0, 102.368 -206.257  820.322,0 0 0
6.89, 8.56234 0.323433 0.388356, -10.0117 -0.248343  -14.8929,     9.0159    0.366981 1.02126e-14,   8.76063 -0.0194429    0.05929,    8.35895    0.543039 4.99503e-15,  8.10384  0.156238 0.0585103, 198.792 -45.2988  141.723,0 0 0, 145.269 -290.612  816.014,0 0 0
6.9, 8.57272 0.327034 0.392369, -10.5091 -0.262501  -14.8429,     9.0159    0.366981 1.02126e-14,   8.78321 -0.0173217  0.0697119,    8.35895    0.543039 4.99503e-15,  8.12613   0.15727 0.0687951,  218.37 -49.6995  73.8194,0 0 0,159.569 -318.73 814.578,0 0 0
6.91, 8.58433 0.329427 0.398312,  -10.802 -0.270447   -14.786,     9.0159    0.366981 1.02126e-14,   8.80713 -0.0150754  0.0801338,    8.35895    0.543039 4.99503e-15, 8.14974 0.158363  0.07908, 198.792 -45.2988  141.723,0 0 0, 145.269 -290.612  816.014,0 0 0
6.92,  8.5971 0.330697 0.405985,-10.9045 -0.27265 -14.7226,     9.0159    0.366981 1.02126e-14,  8.83217 -0.012723 0.0903466,    8.35895    0.543039 4.99503e-15,  8.17447  0.159508 0.0891585, 140.058 -32.0968  345.434,0 0 0, 102.368 -206.257  820.322,0 0 0
6.93, 8.61089 0.330967 0.415087, -10.8376 -0.269797  -14.6533,     9.0159    0.366981 1.02126e-14,  8.85815 -0.010283  0.100141,    8.35895    0.543039 4.99503e-15,  8.20012  0.160695 0.0988242, 42.1691 -10.0934  684.953,0 0 0, 30.8659 -65.6649  827.501,0 0 0
6.94, 8.62558 0.330364 0.425316, -10.6226 -0.262576  -14.5791,     9.0159    0.366981 1.02126e-14,    8.88485 -0.00777439    0.109308,    8.35895    0.543039 4.99503e-15, 8.22648 0.161916 0.107871,-69.6658  15.0619  1049.57,0 0 0,-50.8242  95.0986  812.446,0 0 0
6.95, 8.64104 0.329011 0.436372, -10.2806 -0.251674  -14.5004,     9.0159    0.366981 1.02126e-14,    8.91209 -0.00521575    0.117639,    8.35895    0.543039 4.99503e-15, 8.25338 0.163161 0.116092,-121.655  26.8267  1123.28,0 0 0,-88.8069  170.421  709.736,0 0 0
6.96, 8.65714 0.327033 0.447952, -9.83282 -0.237778  -14.4181,     9.0159    0.366981 1.02126e-14,    8.93966 -0.00262586    0.124924,    8.35895    0.543039 4.99503e-15,  8.2806 0.164421 0.123281,-124.755   27.644  971.325,0 0 0,-91.0843  175.872  547.374,0 0 0
6.97, 8.67375 0.324556 0.459756, -9.30036 -0.221577  -14.3329,     9.0159    0.366981 1.02126e-14,     8.96737 -2.34766e-05     0.130954,    8.35895    0.543039 4.99503e-15, 8.30795 0.165687 0.129232,-96.5541  21.4419   688.36,0 0 0,-70.4994  136.505  360.291,0 0 0
6.98, 8.69075 0.321704 0.471484,  -8.7044 -0.203756  -14.2454,     9.0159    0.366981 1.02126e-14,     8.995 0.00257266    0.13552,    8.35895    0.543039 4.99503e-15, 8.33524  0.16695 0.133738,-54.6371  12.1485  369.044,0 0 0,-39.895 77.3697 183.415,0 0 0
6.99,   8.708 0.318603 0.482832, -8.06609 -0.185004  -14.1564,     9.0159    0.366981 1.02126e-14,  9.02237 0.0051438  0.138413,    8.35895    0.543039 4.99503e-15, 8.36227 0.168201 0.136593,-16.5903   3.6918  108.038,0 0 0,-12.1143  23.5176  51.6753,0 0 0
7, 8.72538 0.315376 0.493502, -7.40659 -0.166008  -14.0666,     9.0159    0.366981 1.02126e-14,  9.04928 0.0076712  0.139424,    8.35895    0.543039 4.99503e-15, 8.38883 0.169431  0.13759,           0 -2.84217e-14  9.09495e-13,0 0 0,-2.27374e-13 -4.54747e-13  4.54747e-13,0 0 0
7.01, 8.74278 0.312129 0.503241, -6.74354 -0.147341  -13.9765,   9.01746   0.367075 0.00098647,  9.07619 0.0101986  0.138413,    8.36048    0.542973 0.000987884,  8.4154  0.17066 0.136593,0 0 0,0 0 0,0 0 0,0 0 0
7.02, 8.76018 0.308882 0.511999, -6.08046 -0.129118  -13.8864,     9.022   0.367349 0.00380981,  9.10356 0.0127697   0.13552,   8.36493   0.542783 0.00381528, 8.44242 0.171911 0.133738,0 0 0,0 0 0,0 0 0,0 0 0
7.03, 8.77758 0.305634 0.519776, -5.41735 -0.111339  -13.7962,   9.02935   0.367792 0.00826594,   9.1312 0.0153659  0.130954,   8.37212   0.542475 0.00827779, 8.46971 0.173175 0.129232,0 0 0,0 0 0,0 0 0,0 0 0
7.04, 8.79498 0.302387 0.526573,  -4.75422 -0.0940047   -13.7059,   9.0393  0.368391 0.0141507,   9.1589 0.0179683  0.124924, 8.38186 0.542058 0.014171, 8.49706 0.174441 0.123281,0 0 0,0 0 0,0 0 0,0 0 0
7.05, 8.81238  0.29914 0.532389,  -4.09106 -0.0771163   -13.6154,  9.05167  0.369137 0.0212601,  9.18647 0.0205582  0.117639,  8.39397  0.541539 0.0212906, 8.52429 0.175701 0.116092,0 0 0,0 0 0,0 0 0,0 0 0
